Draft Year,Draft Round,Draft Overall Pick,Player Name,Drafted Team,NHL Seasons,NHL GP,NHL G,NHL A,NHL TP,League,Position,Position Check,Season,Season.1,Season End,Draft Eligible Year,Years Since Draft Eligible,GP,G,A,Points,PPG,Shot,Current Age,Ht,Wt
2018,6,171,Nikolai Kovalenko,Colorado Avalanche,2,51,6,11,17,KHL,F,F,2017-2018,2017-2018,2018,2018,0,2.0,0.0,0.0,0.0,0.0,L,25.475701574264203,70.5,181.0
2018,6,171,Nikolai Kovalenko,Colorado Avalanche,2,51,6,11,17,MHL,F,F,2017-2018,2017-2018,2018,2018,0,33.0,10.0,21.0,31.0,0.94,L,25.475701574264203,70.5,181.0
2018,6,172,Mitchell Hoelscher,New Jersey Devils,0,0,0,0,0,OHL,F,F,2017-2018,2017-2018,2018,2018,0,67.0,10.0,18.0,28.0,0.42,L,25.196440793976727,72.0,176.0
2018,6,174,Gavin Hain,Philadelphia Flyers,0,0,0,0,0,USHL,F,F,2017-2018,2017-2018,2018,2018,0,25.0,7.0,11.0,18.0,0.72,L,25.01300479123888,70.9,194.0
2018,6,174,Gavin Hain,Philadelphia Flyers,0,0,0,0,0,NTDP,F,F,2017-2018,2017-2018,2018,2018,0,61.0,15.0,20.0,35.0,0.57,L,25.01300479123888,70.9,194.0
2018,6,177,Liam Gorman,Pittsburgh Penguins,0,0,0,0,0,USHL,F,F,2017-2018,2017-2018,2018,2018,0,2.0,0.0,0.0,0.0,0.0,L,24.91718001368925,74.0,187.0
2018,6,177,Liam Gorman,Pittsburgh Penguins,0,0,0,0,0,USHS-PREP,F,F,2017-2018,2017-2018,2018,2018,0,30.0,17.0,16.0,33.0,1.1,L,24.91718001368925,74.0,187.0
2018,6,180,Peter DiLiberatore,Vegas Golden Knights,0,0,0,0,0,USHS-PREP,D,D,2017-2018,2017-2018,2018,2018,0,28.0,4.0,13.0,17.0,0.61,L,25.021218343600275,72.0,185.0
2018,6,181,Dustyn McFaul,Boston Bruins,0,0,0,0,0,OJHL,D,D,2017-2018,2017-2018,2018,2018,0,38.0,4.0,15.0,19.0,0.5,L,24.67624914442163,74.0,185.0
2018,6,185,Xavier Bouchard,Vegas Golden Knights,0,0,0,0,0,QMJHL,D,D,2017-2018,2017-2018,2018,2018,0,65.0,3.0,18.0,21.0,0.32,R,25.1088295687885,76.8,198.0
2018,7,187,William Worge Kreü,Buffalo Sabres,0,0,0,0,0,SHL,D,D,2017-2018,2017-2018,2018,2018,0,1.0,0.0,0.0,0.0,0.0,L,24.89801505817933,77.6,185.0
2018,7,187,William Worge Kreü,Buffalo Sabres,0,0,0,0,0,J20 NATIONELL,D,D,2017-2018,2017-2018,2018,2018,0,38.0,3.0,11.0,14.0,0.37,L,24.89801505817933,77.6,185.0
2018,7,187,William Worge Kreü,Buffalo Sabres,0,0,0,0,0,J18 NATIONELL,D,D,2017-2018,2017-2018,2018,2018,0,4.0,1.0,0.0,1.0,0.25,L,24.89801505817933,77.6,185.0
2018,7,187,William Worge Kreü,Buffalo Sabres,0,0,0,0,0,J18 REGION,D,D,2017-2018,2017-2018,2018,2018,0,5.0,1.0,0.0,1.0,0.2,L,24.89801505817933,77.6,185.0
2018,7,191,Otto Kivenmäki,Detroit Red Wings,0,0,0,0,0,U20 SM-SARJA,F,F,2017-2018,2017-2018,2018,2018,0,37.0,11.0,26.0,37.0,1.0,L,25.0403832991102,68.5,172.0
2018,7,194,Luke Loheit,Ottawa Senators,0,0,0,0,0,USHS-MN,F,F,2017-2018,2017-2018,2018,2018,0,24.0,12.0,18.0,30.0,1.25,R,24.700889801505816,72.8,194.0
2018,7,195,Patrik Siikanen,Edmonton Oilers,0,0,0,0,0,U20 SM-SARJA,F,F,2017-2018,2017-2018,2018,2018,0,24.0,10.0,7.0,17.0,0.71,L,24.97741273100616,73.2,214.0
2018,7,195,Patrik Siikanen,Edmonton Oilers,0,0,0,0,0,U18 SM-SARJA,F,F,2017-2018,2017-2018,2018,2018,0,2.0,0.0,3.0,3.0,1.5,L,24.97741273100616,73.2,214.0
2018,7,196,Christian Krygier,New York Islanders,0,0,0,0,0,USHL,D,D,2017-2018,2017-2018,2018,2018,0,48.0,0.0,8.0,8.0,0.17,L,24.92539356605065,74.8,201.0
2018,7,198,Dmitri Zavgorodny,Calgary Flames,0,0,0,0,0,QMJHL,F,F,2017-2018,2017-2018,2018,2018,0,62.0,26.0,21.0,47.0,0.76,R,24.657084188911703,69.3,170.0
2018,7,200,Tyler Tucker,St. Louis Blues,3,87,5,7,12,OHL,D,D,2017-2018,2017-2018,2018,2018,0,59.0,3.0,20.0,23.0,0.39,L,25.10335386721424,74.0,205.0
2018,7,201,Cole Krygier,Florida Panthers,0,0,0,0,0,USHL,D,D,2017-2018,2017-2018,2018,2018,0,58.0,3.0,14.0,17.0,0.29,L,24.92539356605065,75.2,192.0
2018,7,203,Eetu Päkkilä,New Jersey Devils,0,0,0,0,0,LIIGA,F,F,2017-2018,2017-2018,2018,2018,0,1.0,0.0,0.0,0.0,0.0,L,25.51403148528405,71.7,172.0
2018,7,203,Eetu Päkkilä,New Jersey Devils,0,0,0,0,0,U20 SM-SARJA,F,F,2017-2018,2017-2018,2018,2018,0,48.0,23.0,17.0,40.0,0.83,L,25.51403148528405,71.7,172.0
2018,7,205,Marcus Westfält,Philadelphia Flyers,0,0,0,0,0,SHL,F,F,2017-2018,2017-2018,2018,2018,0,31.0,1.0,3.0,4.0,0.13,L,25.073237508555785,74.4,179.0
2018,7,205,Marcus Westfält,Philadelphia Flyers,0,0,0,0,0,J20 NATIONELL,F,F,2017-2018,2017-2018,2018,2018,0,26.0,12.0,15.0,27.0,1.04,L,25.073237508555785,74.4,179.0
2018,7,205,Marcus Westfält,Philadelphia Flyers,0,0,0,0,0,J18 NATIONELL,F,F,2017-2018,2017-2018,2018,2018,0,5.0,2.0,3.0,5.0,1.0,L,25.073237508555785,74.4,179.0
2018,7,211,Semyon Kizimov,Toronto Maple Leafs,0,0,0,0,0,MHL,F,F,2017-2018,2017-2018,2018,2018,0,30.0,6.0,12.0,18.0,0.6,L,25.218343600273784,72.0,185.0
2018,7,211,Semyon Kizimov,Toronto Maple Leafs,0,0,0,0,0,RUSSIA U18,F,F,2017-2018,2017-2018,2018,2018,0,,,,,,L,25.218343600273784,72.0,185.0
2018,7,215,Austin Wong,Winnipeg Jets,0,0,0,0,0,AJHL,F,F,2017-2018,2017-2018,2018,2018,0,55.0,25.0,29.0,54.0,0.98,R,24.61601642710472,70.9,203.0
2018,7,216,Riley Hughes,New York Rangers,0,0,0,0,0,USHL,F,F,2017-2018,2017-2018,2018,2018,0,2.0,0.0,0.0,0.0,0.0,R,24.78028747433265,74.0,201.0
2018,7,216,Riley Hughes,New York Rangers,0,0,0,0,0,USHS-PREP,F,F,2017-2018,2017-2018,2018,2018,0,30.0,21.0,15.0,36.0,1.2,R,24.78028747433265,74.0,201.0
2018,7,217,Eric Florchuk,Washington Capitals,0,0,0,0,0,WHL,F,F,2017-2018,2017-2018,2018,2018,0,71.0,16.0,33.0,49.0,0.69,L,25.24298425735797,74.0,194.0
2019,1,1,Jack Hughes,New Jersey Devils,6,368,141,210,351,USHL,F,F,2018-2019,2018-2019,2019,2019,0,24.0,12.0,36.0,48.0,2.0,L,23.90143737166325,70.9,176.0
2019,1,1,Jack Hughes,New Jersey Devils,6,368,141,210,351,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,50.0,34.0,78.0,112.0,2.24,L,23.90143737166325,70.9,176.0
2019,1,2,Kaapo Kakko,New York Rangers,6,374,71,88,159,LIIGA,F,F,2018-2019,2018-2019,2019,2019,0,45.0,22.0,16.0,38.0,0.84,L,24.147843942505133,74.4,216.0
2019,1,3,Kirby Dach,Chicago Blackhawks,6,269,43,78,121,WHL,F,F,2018-2019,2018-2019,2019,2019,0,62.0,25.0,48.0,73.0,1.18,R,24.21081451060917,76.0,216.0
2019,1,4,Bowen Byram,Colorado Avalanche,5,239,33,74,107,WHL,D,D,2018-2019,2018-2019,2019,2019,0,67.0,26.0,45.0,71.0,1.06,L,23.81930184804928,72.8,205.0
2019,1,5,Alex Turcotte,Los Angeles Kings,4,96,9,18,27,USHL,F,F,2018-2019,2018-2019,2019,2019,0,16.0,12.0,22.0,34.0,2.13,L,24.112251882272417,70.9,185.0
2019,1,5,Alex Turcotte,Los Angeles Kings,4,96,9,18,27,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,37.0,27.0,35.0,62.0,1.68,L,24.112251882272417,70.9,185.0
2019,1,6,Moritz Seider,Detroit Red Wings,4,321,28,146,174,DEL,D,D,2018-2019,2018-2019,2019,2019,0,29.0,2.0,4.0,6.0,0.21,R,24.005475701574262,76.0,205.0
2019,1,7,Dylan Cozens,Buffalo Sabres,5,357,80,127,207,WHL,F,F,2018-2019,2018-2019,2019,2019,0,68.0,34.0,50.0,84.0,1.24,R,24.15879534565366,75.2,194.0
2019,1,8,Philip Broberg,Edmonton Oilers,4,146,10,31,41,HOCKEYALLSVENSKAN,D,D,2018-2019,2018-2019,2019,2019,0,41.0,2.0,7.0,9.0,0.22,L,23.786447638603697,75.2,198.0
2019,1,8,Philip Broberg,Edmonton Oilers,4,146,10,31,41,J20 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,8.0,2.0,6.0,8.0,1.0,L,23.786447638603697,75.2,198.0
2019,1,8,Philip Broberg,Edmonton Oilers,4,146,10,31,41,J18 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,0.0,0.0,0.0,0.0,0.0,L,23.786447638603697,75.2,198.0
2019,1,9,Trevor Zegras,Anaheim Ducks,5,262,66,117,183,USHL,F,F,2018-2019,2018-2019,2019,2019,0,27.0,14.0,26.0,40.0,1.48,L,24.05201916495551,72.0,185.0
2019,1,9,Trevor Zegras,Anaheim Ducks,5,262,66,117,183,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,60.0,26.0,61.0,87.0,1.45,L,24.05201916495551,72.0,185.0
2019,1,10,Vasili Podkolzin,Vancouver Canucks,4,213,25,33,58,KHL,F,F,2018-2019,2018-2019,2019,2019,0,3.0,0.0,0.0,0.0,0.0,L,23.789185489390828,72.8,190.0
2019,1,10,Vasili Podkolzin,Vancouver Canucks,4,213,25,33,58,MHL,F,F,2018-2019,2018-2019,2019,2019,0,12.0,6.0,2.0,8.0,0.67,L,23.789185489390828,72.8,190.0
2019,1,10,Vasili Podkolzin,Vancouver Canucks,4,213,25,33,58,VHL,F,F,2018-2019,2018-2019,2019,2019,0,14.0,2.0,3.0,5.0,0.36,L,23.789185489390828,72.8,190.0
2019,1,11,Victor Söderström,Arizona Coyotes,4,53,1,10,11,SHL,D,D,2018-2019,2018-2019,2019,2019,0,44.0,4.0,3.0,7.0,0.16,R,24.112251882272417,72.4,196.0
2019,1,11,Victor Söderström,Arizona Coyotes,4,53,1,10,11,J20 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,14.0,1.0,7.0,8.0,0.57,R,24.112251882272417,72.4,196.0
2019,1,12,Matt Boldy,Minnesota Wild,4,281,101,137,238,USHL,F,F,2018-2019,2018-2019,2019,2019,0,28.0,17.0,26.0,43.0,1.54,L,24.0082135523614,74.0,201.0
2019,1,12,Matt Boldy,Minnesota Wild,4,281,101,137,238,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,64.0,33.0,48.0,81.0,1.27,L,24.0082135523614,74.0,201.0
2019,1,14,Cam York,Philadelphia Flyers,5,230,19,57,76,USHL,D,D,2018-2019,2018-2019,2019,2019,0,28.0,7.0,26.0,33.0,1.18,L,24.254620123203285,70.9,194.0
2019,1,14,Cam York,Philadelphia Flyers,5,230,19,57,76,NTDP,D,D,2018-2019,2018-2019,2019,2019,0,63.0,14.0,51.0,65.0,1.03,L,24.254620123203285,70.9,194.0
2019,1,15,Cole Caufield,Montréal Canadiens,5,281,116,98,214,USHL,F,F,2018-2019,2018-2019,2019,2019,0,28.0,29.0,12.0,41.0,1.46,R,24.26283367556468,67.7,174.0
2019,1,15,Cole Caufield,Montréal Canadiens,5,281,116,98,214,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,64.0,72.0,28.0,100.0,1.56,R,24.26283367556468,67.7,174.0
2019,1,16,Alex Newhook,Colorado Avalanche,5,290,56,68,124,BCHL,F,F,2018-2019,2018-2019,2019,2019,0,53.0,38.0,64.0,102.0,1.92,L,24.191649555099247,70.1,190.0
2019,1,17,Peyton Krebs,Vegas Golden Knights,5,289,29,61,90,WHL,F,F,2018-2019,2018-2019,2019,2019,0,64.0,19.0,49.0,68.0,1.06,L,24.197125256673512,72.0,187.0
2019,1,18,Thomas Harley,Dallas Stars,5,194,32,70,102,OHL,D,D,2018-2019,2018-2019,2019,2019,0,68.0,11.0,47.0,58.0,0.85,L,23.63586584531143,75.2,205.0
2019,1,19,Lassi Thomson,Ottawa Senators,2,18,0,5,5,WHL,D,D,2018-2019,2018-2019,2019,2019,0,63.0,17.0,24.0,41.0,0.65,R,24.53661875427789,71.7,192.0
2019,1,20,Ville Heinola,Winnipeg Jets,5,52,1,11,12,LIIGA,D,D,2018-2019,2018-2019,2019,2019,0,34.0,2.0,12.0,14.0,0.41,L,24.10130047912389,71.7,181.0
2019,1,20,Ville Heinola,Winnipeg Jets,5,52,1,11,12,U20 SM-SARJA,D,D,2018-2019,2018-2019,2019,2019,0,9.0,1.0,8.0,9.0,1.0,L,24.10130047912389,71.7,181.0
2019,1,21,Samuel Poulin,Pittsburgh Penguins,3,12,0,2,2,QMJHL,F,F,2018-2019,2018-2019,2019,2019,0,67.0,29.0,47.0,76.0,1.13,L,24.11498973305955,74.0,227.0
2019,1,22,Tobias Björnfot,Los Angeles Kings,6,134,1,14,15,SHL,D,D,2018-2019,2018-2019,2019,2019,0,7.0,0.0,0.0,0.0,0.0,L,24.005475701574262,72.4,201.0
2019,1,22,Tobias Björnfot,Los Angeles Kings,6,134,1,14,15,J20 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,39.0,11.0,11.0,22.0,0.56,L,24.005475701574262,72.4,201.0
2019,1,22,Tobias Björnfot,Los Angeles Kings,6,134,1,14,15,J18 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,0.0,0.0,0.0,0.0,0.0,L,24.005475701574262,72.4,201.0
2019,1,23,Simon Holmström,New York Islanders,3,194,39,35,74,SHL,F,F,2018-2019,2018-2019,2019,2019,0,1.0,0.0,0.0,0.0,0.0,L,23.874058863791923,72.8,203.0
2019,1,23,Simon Holmström,New York Islanders,3,194,39,35,74,J20 NATIONELL,F,F,2018-2019,2018-2019,2019,2019,0,21.0,7.0,13.0,20.0,0.95,L,23.874058863791923,72.8,203.0
2019,1,23,Simon Holmström,New York Islanders,3,194,39,35,74,J18 NATIONELL,F,F,2018-2019,2018-2019,2019,2019,0,3.0,1.0,3.0,4.0,1.33,L,23.874058863791923,72.8,203.0
2019,1,24,Philip Tomasino,Nashville Predators,4,207,33,58,91,OHL,F,F,2018-2019,2018-2019,2019,2019,0,67.0,34.0,38.0,72.0,1.07,R,23.696098562628336,71.7,190.0
2019,1,25,Connor McMichael,Washington Capitals,5,232,52,54,106,OHL,F,F,2018-2019,2018-2019,2019,2019,0,67.0,36.0,36.0,72.0,1.07,L,24.22724161533197,72.0,187.0
2019,1,26,Jakob Pelletier,Calgary Flames,3,81,9,18,27,QMJHL,F,F,2018-2019,2018-2019,2019,2019,0,65.0,39.0,50.0,89.0,1.37,L,24.087611225188223,70.9,181.0
2019,1,27,Nolan Foote,Tampa Bay Lightning,5,28,6,3,9,WHL,F,F,2018-2019,2018-2019,2019,2019,0,66.0,36.0,27.0,63.0,0.95,L,24.35592060232717,75.2,201.0
2019,1,28,Ryan Suzuki,Carolina Hurricanes,1,2,0,0,0,OHL,F,F,2018-2019,2018-2019,2019,2019,0,65.0,25.0,50.0,75.0,1.15,L,23.863107460643395,72.8,190.0
2019,1,29,Brayden Tracey,Anaheim Ducks,1,1,0,0,0,WHL,F,F,2018-2019,2018-2019,2019,2019,0,66.0,36.0,45.0,81.0,1.23,L,23.863107460643395,72.8,185.0
2019,1,30,John Beecher,Boston Bruins,2,127,10,11,21,USHL,F,F,2018-2019,2018-2019,2019,2019,0,27.0,6.0,14.0,20.0,0.74,L,24.0082135523614,75.2,216.0
2019,1,30,John Beecher,Boston Bruins,2,127,10,11,21,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,63.0,15.0,28.0,43.0,0.68,L,24.0082135523614,75.2,216.0
2019,1,31,Ryan Johnson,Buffalo Sabres,2,44,0,7,7,USHL,D,D,2018-2019,2018-2019,2019,2019,0,54.0,6.0,19.0,25.0,0.46,L,23.707049965776864,72.8,194.0
2019,2,32,Shane Pinto,Ottawa Senators,5,205,48,55,103,USHL,F,F,2018-2019,2018-2019,2019,2019,0,56.0,28.0,31.0,59.0,1.05,R,24.40246406570842,74.8,201.0
2019,2,33,Arthur Kaliyev,Los Angeles Kings,5,202,38,37,75,OHL,F,F,2018-2019,2018-2019,2019,2019,0,67.0,51.0,51.0,102.0,1.52,L,23.78370978781657,74.0,209.0
2019,2,34,Bobby Brink,Philadelphia Flyers,3,141,22,41,63,USHL,F,F,2018-2019,2018-2019,2019,2019,0,43.0,35.0,33.0,68.0,1.58,R,23.750855578370977,68.1,168.0
2019,2,34,Bobby Brink,Philadelphia Flyers,3,141,22,41,63,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,5.0,3.0,3.0,6.0,1.2,R,23.750855578370977,68.1,168.0
2019,2,35,Antti Tuomisto,Detroit Red Wings,0,0,0,0,0,U20 SM-SARJA,D,D,2018-2019,2018-2019,2019,2019,0,45.0,9.0,26.0,35.0,0.78,R,24.213552361396303,76.8,205.0
2019,2,35,Antti Tuomisto,Detroit Red Wings,0,0,0,0,0,U18 SM-SARJA,D,D,2018-2019,2018-2019,2019,2019,0,2.0,1.0,0.0,1.0,0.5,R,24.213552361396303,76.8,205.0
2019,2,38,Raphaël Lavoie,Edmonton Oilers,2,16,0,0,0,QMJHL,F,F,2018-2019,2018-2019,2019,2019,0,62.0,32.0,41.0,73.0,1.18,R,24.53388090349076,76.0,216.0
2019,2,39,Jackson LaCombe,Anaheim Ducks,3,142,16,44,60,USHL,D,D,2018-2019,2018-2019,2019,2019,0,3.0,0.0,0.0,0.0,0.0,L,24.24366872005476,74.0,205.0
2019,2,39,Jackson LaCombe,Anaheim Ducks,3,142,16,44,60,USHS-PREP,D,D,2018-2019,2018-2019,2019,2019,0,54.0,22.0,67.0,89.0,1.65,L,24.24366872005476,74.0,205.0
2019,2,40,Nils Höglander,Vancouver Canucks,5,287,56,55,111,SHL,F,F,2018-2019,2018-2019,2019,2019,0,50.0,7.0,7.0,14.0,0.28,L,24.2984257357974,69.3,185.0
2019,2,40,Nils Höglander,Vancouver Canucks,5,287,56,55,111,J20 NATIONELL,F,F,2018-2019,2018-2019,2019,2019,0,0.0,0.0,0.0,0.0,0.0,L,24.2984257357974,69.3,185.0
2019,2,41,Kaedan Korczak,Vegas Golden Knights,4,72,1,20,21,WHL,D,D,2018-2019,2018-2019,2019,2019,0,68.0,4.0,29.0,33.0,0.49,R,24.188911704312115,76.0,201.0
2019,2,42,Vladislav Firstov,Minnesota Wild,0,0,0,0,0,USHL,F,F,2018-2019,2018-2019,2019,2019,0,62.0,26.0,32.0,58.0,0.94,L,23.802874743326488,72.8,181.0
2019,2,43,Alex Vlasic,Chicago Blackhawks,4,174,7,40,47,USHL,D,D,2018-2019,2018-2019,2019,2019,0,27.0,2.0,13.0,15.0,0.56,L,23.84120465434634,78.0,216.0
2019,2,43,Alex Vlasic,Chicago Blackhawks,4,174,7,40,47,NTDP,D,D,2018-2019,2018-2019,2019,2019,0,61.0,4.0,23.0,27.0,0.44,L,23.84120465434634,78.0,216.0
2019,2,44,Jamieson Rees,Carolina Hurricanes,0,0,0,0,0,OHL,F,F,2018-2019,2018-2019,2019,2019,0,37.0,10.0,22.0,32.0,0.86,L,24.112251882272417,70.5,185.0
2019,2,45,Yegor Afanasyev,Nashville Predators,2,19,1,0,1,USHL,F,F,2018-2019,2018-2019,2019,2019,0,58.0,27.0,35.0,62.0,1.07,L,24.205338809034902,75.2,203.0
2019,2,46,Jayden Struble,Montréal Canadiens,2,106,5,17,22,USHS-PREP,D,D,2018-2019,2018-2019,2019,2019,0,28.0,10.0,30.0,40.0,1.43,L,23.581108829568787,72.0,194.0
2019,2,47,Drew Helleson,Colorado Avalanche,2,53,5,8,13,USHL,D,D,2018-2019,2018-2019,2019,2019,0,28.0,4.0,7.0,11.0,0.39,R,24.03559206023272,75.2,214.0
2019,2,47,Drew Helleson,Colorado Avalanche,2,53,5,8,13,NTDP,D,D,2018-2019,2018-2019,2019,2019,0,64.0,5.0,18.0,23.0,0.36,R,24.03559206023272,75.2,214.0
2019,2,48,Artemi Knyazev,San Jose Sharks,1,1,0,0,0,QMJHL,D,D,2018-2019,2018-2019,2019,2019,0,55.0,13.0,21.0,34.0,0.62,L,24.257357973990416,71.7,181.0
2019,2,49,Matthew Robertson,New York Rangers,0,0,0,0,0,WHL,D,D,2018-2019,2018-2019,2019,2019,0,52.0,7.0,26.0,33.0,0.63,L,24.082135523613964,76.0,201.0
2019,2,51,Simon Lundmark,Winnipeg Jets,0,0,0,0,0,SHL,D,D,2018-2019,2018-2019,2019,2019,0,28.0,0.0,3.0,3.0,0.11,R,24.49828884325804,73.6,201.0
2019,2,51,Simon Lundmark,Winnipeg Jets,0,0,0,0,0,J20 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,25.0,2.0,15.0,17.0,0.68,R,24.49828884325804,73.6,201.0
2019,2,52,Vladislav Kolyachonok,Florida Panthers,4,73,4,10,14,OHL,D,D,2018-2019,2018-2019,2019,2019,0,54.0,4.0,26.0,30.0,0.56,L,23.86858316221766,73.2,194.0
2019,2,53,Nick Robertson,Toronto Maple Leafs,6,150,31,24,55,OHL,F,F,2018-2019,2018-2019,2019,2019,0,54.0,27.0,28.0,55.0,1.02,L,23.572895277207397,68.9,179.0
2019,2,54,Robert Mastrosimone,Detroit Red Wings,0,0,0,0,0,USHL,F,F,2018-2019,2018-2019,2019,2019,0,54.0,31.0,29.0,60.0,1.11,L,24.20260095824777,70.1,170.0
2019,2,54,Robert Mastrosimone,Detroit Red Wings,0,0,0,0,0,NTDP,F,F,2018-2019,2018-2019,2019,2019,0,4.0,0.0,1.0,1.0,0.25,L,24.20260095824777,70.1,170.0
2019,2,55,Dillon Hamaliuk,San Jose Sharks,0,0,0,0,0,WHL,F,F,2018-2019,2018-2019,2019,2019,0,31.0,11.0,15.0,26.0,0.84,L,24.438056125941134,76.0,205.0
2019,2,57,Samuel Bolduc,New York Islanders,3,52,4,4,8,QMJHL,D,D,2018-2019,2018-2019,2019,2019,0,65.0,9.0,28.0,37.0,0.57,L,24.32854209445585,76.0,220.0
2019,2,58,Karl Henriksson,New York Rangers,0,0,0,0,0,SHL,F,F,2018-2019,2018-2019,2019,2019,0,2.0,0.0,0.0,0.0,0.0,L,24.16974674880219,69.3,176.0
2019,2,58,Karl Henriksson,New York Rangers,0,0,0,0,0,J20 NATIONELL,F,F,2018-2019,2018-2019,2019,2019,0,45.0,13.0,36.0,49.0,1.09,L,24.16974674880219,69.3,176.0
2019,2,58,Karl Henriksson,New York Rangers,0,0,0,0,0,J18 NATIONELL,F,F,2018-2019,2018-2019,2019,2019,0,0.0,0.0,0.0,0.0,0.0,L,24.16974674880219,69.3,176.0
2019,2,60,Albert Johansson,Detroit Red Wings,1,54,2,6,8,SHL,D,D,2018-2019,2018-2019,2019,2019,0,3.0,0.0,0.0,0.0,0.0,L,24.257357973990416,72.0,185.0
2019,2,60,Albert Johansson,Detroit Red Wings,1,54,2,6,8,J20 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,40.0,5.0,24.0,29.0,0.73,L,24.257357973990416,72.0,185.0
2019,2,60,Albert Johansson,Detroit Red Wings,1,54,2,6,8,J18 NATIONELL,D,D,2018-2019,2018-2019,2019,2019,0,1.0,0.0,2.0,2.0,2.0,L,24.257357973990416,72.0,185.0
2019,2,60,Albert Johansson,Detroit Red Wings,1,54,2,6,8,J18 REGION,D,D,2018-2019,2018-2019,2019,2019,0,4.0,3.0,1.0,4.0,1.0,L,24.257357973990416,72.0,185.0
2019,2,61,Nikita Okhotyuk,New Jersey Devils,3,67,3,9,12,OHL,D,D,2018-2019,2018-2019,2019,2019,0,56.0,2.0,15.0,17.0,0.3,L,24.34223134839151,73.2,181.0
2019,2,62,Nikita Alexandrov,St. Louis Blues,2,51,3,6,9,QMJHL,F,F,2018-2019,2018-2019,2019,2019,0,64.0,27.0,34.0,61.0,0.95,L,24.55852156057495,72.8,176.0
2019,3,63,Matt Stienburg,Colorado Avalanche,1,8,0,0,0,USHL,F,F,2018-2019,2018-2019,2019,2019,0,3.0,0.0,1.0,1.0,0.33,R,24.501026694045173,72.8,183.0
2019,3,65,Alexander Campbell,Nashville Predators,0,0,0,0,0,BCHL,F,F,2018-2019,2018-2019,2019,2019,0,53.0,21.0,46.0,67.0,1.26,L,24.109514031485283,70.1,176.0
2019,3,66,Albin Grewe,Detroit Red Wings,0,0,0,0,0,SHL,F,F,2018-2019,2018-2019,2019,2019,0,15.0,0.0,0.0,0.0,0.0,L,24.046543463381244,71.7,187.0
2019,3,66,Albin Grewe,Detroit Red Wings,0,0,0,0,0,J20 NATIONELL,F,F,2018-2019,2018-2019,2019,2019,0,25.0,13.0,21.0,34.0,1.36,L,24.046543463381244,71.7,187.0
2019,3,66,Albin Grewe,Detroit Red Wings,0,0,0,0,0,J18 NATIONELL,F,F,2018-2019,2018-2019,2019,2019,0,0.0,0.0,0.0,0.0,0.0,L,24.046543463381244,71.7,187.0
2019,3,68,Zac Jones,New York Rangers,5,111,4,24,28,USHL,D,D,2018-2019,2018-2019,2019,2019,0,56.0,7.0,45.0,52.0,0.93,L,24.470910335386723,70.9,190.0
2019,3,70,Daniil Misyul,New Jersey Devils,1,1,0,0,0,KHL,D,D,2018-2019,2018-2019,2019,2019,0,3.0,0.0,1.0,1.0,0.33,L,24.465434633812457,75.2,196.0
2019,3,70,Daniil Misyul,New Jersey Devils,1,1,0,0,0,MHL,D,D,2018-2019,2018-2019,2019,2019,0,46.0,4.0,6.0,10.0,0.22,L,24.465434633812457,75.2,196.0
2019,3,73,Patrik Puistola,Carolina Hurricanes,0,0,0,0,0,LIIGA,F,F,2018-2019,2018-2019,2019,2019,0,16.0,0.0,1.0,1.0,0.06,L,24.23819301848049,72.0,181.0
2019,3,73,Patrik Puistola,Carolina Hurricanes,0,0,0,0,0,U20 SM-SARJA,F,F,2018-2019,2018-2019,2019,2019,0,25.0,11.0,11.0,22.0,0.88,L,24.23819301848049,72.0,181.0
2019,3,73,Patrik Puistola,Carolina Hurricanes,0,0,0,0,0,MESTIS,F,F,2018-2019,2018-2019,2019,2019,0,22.0,15.0,11.0,26.0,1.18,L,24.23819301848049,72.0,181.0
2019,3,74,Nathan Légaré,Pittsburgh Penguins,1,3,0,0,0,QMJHL,F,F,2018-2019,2018-2019,2019,2019,0,68.0,45.0,42.0,87.0,1.28,R,24.23819301848049,71.7,205.0
2019,3,75,Adam Beckman,Minnesota Wild,3,23,0,3,3,WHL,F,F,2018-2019,2018-2019,2019,2019,0,68.0,32.0,30.0,62.0,0.91,L,23.91238877481177,74.0,183.0
2019,3,76,John Farinacci,Arizona Coyotes,0,0,0,0,0,USHL,F,F,2018-2019,2018-2019,2019,2019,0,4.0,2.0,1.0,3.0,0.75,R,24.145106091718,70.9,196.0
